Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
64,1,120,10,20,1,0.9326866549088771,0.7190554532541178,0.5596153846153845,0.5416581759756226,0.7190554532541178,0.7238805970149254,0.4561128526645768
64,1,120,10,20,2,0.9319517930629042,0.7067056474121917,0.5420375865479724,0.5294205156368618,0.7067056474121917,0.7345844504021448,0.42946708463949845
64,1,120,20,10,0.5,0.9312169312169312,0.719649773202627,0.555977229601518,0.5344951088522364,0.7196497732026269,0.7043269230769231,0.4592476489028213
64,1,120,20,10,1,0.9350382128159906,0.7379181211151862,0.5884543761638733,0.5664020867298583,0.7379181211151862,0.7247706422018348,0.4952978056426332
64,1,120,20,10,2,0.9312169312169312,0.7203523824146371,0.5568181818181818,0.5350042692345305,0.7203523824146371,0.7033492822966507,0.4608150470219436
64,1,120,20,20,0.5,0.9334215167548501,0.7222713393399134,0.5656759348034517,0.5476990592468116,0.7222713393399134,0.7283950617283951,0.46238244514106586
64,1,120,20,20,1,0.9319517930629042,0.7221630500764126,0.5611374407582939,0.540004574526345,0.7221630500764126,0.709832134292566,0.46394984326018807
64,1,120,20,20,2,0.9328336272780717,0.7275678536457894,0.5700846660395108,0.5482545473572591,0.7275678536457892,0.7129411764705882,0.47492163009404387
64,3,80,10,10,0.5,0.9310699588477366,0.7055164991148751,0.5379310344827586,0.5237378529047534,0.705516499114875,0.7241379310344828,0.4278996865203762
64,3,80,10,10,1,0.9312169312169312,0.7119210718705165,0.5465116279069767,0.5289798284737697,0.7119210718705166,0.7157360406091371,0.44200626959247646
64,3,80,10,10,2,0.9300411522633745,0.7126775715141279,0.5440613026819923,0.5234541571039267,0.7126775715141278,0.6995073891625616,0.445141065830721
64,3,80,10,20,0.5,0.9298941798941799,0.7182173553626572,0.5504241281809613,0.5268862042539578,0.7182173553626572,0.6903073286052009,0.45768025078369906
64,3,80,10,20,1,0.9298941798941799,0.7069756079704965,0.5364431486880467,0.5184922431163124,0.7069756079704965,0.7058823529411765,0.43260188087774293
64,3,80,10,20,2,0.934156378600823,0.708624604337468,0.5511022044088176,0.543348665821035,0.708624604337468,0.7638888888888888,0.43103448275862066
64,3,80,20,10,0.5,0.9315108759553204,0.7261354358058196,0.5644859813084112,0.540668366562015,0.7261354358058195,0.6990740740740741,0.47335423197492166
64,3,80,20,10,1,0.9326866549088771,0.7190554532541178,0.5596153846153845,0.5416581759756226,0.7190554532541178,0.7238805970149254,0.4561128526645768
64,3,80,20,10,2,0.9325396825396826,0.723190018678627,0.5641025641025641,0.5437213309723299,0.7231900186786269,0.7156626506024096,0.46551724137931033
64,3,80,20,20,0.5,0.9301881246325691,0.7043273508175585,0.5338567222767419,0.5181281051301359,0.7043273508175586,0.7139107611548556,0.4263322884012539
64,3,80,20,20,1,0.9296002351557907,0.7082186466994145,0.5371980676328502,0.517891877066046,0.7082186466994145,0.7002518891687658,0.43573667711598746
64,3,80,20,20,2,0.935626102292769,0.72910856074926,0.5804597701149425,0.5638950440259801,0.72910856074926,0.7463054187192119,0.47492163009404387
64,3,120,10,10,0.5,0.9340094062316284,0.7247035263661479,0.570334928229665,0.552416450830385,0.7247035263661479,0.7321867321867321,0.4670846394984326
64,3,120,10,10,1,0.9340094062316284,0.726811354002178,0.5727878211227403,0.5537929871373379,0.7268113540021779,0.7288135593220338,0.4717868338557994
64,3,120,10,10,2,0.9313639035861259,0.7028682419619371,0.5353233830845772,0.5235779811488985,0.702868241961937,0.7329700272479565,0.4216300940438871
64,3,120,10,20,0.5,0.9329805996472663,0.7065706671330392,0.5449101796407186,0.5352012533608965,0.7065706671330392,0.75,0.4278996865203762
64,3,120,10,20,1,0.9338624338624338,0.7239198273065868,0.5689655172413793,0.5511242376295422,0.7239198273065868,0.7315270935960592,0.46551724137931033
64,3,120,10,20,2,0.9357730746619636,0.7193531216286705,0.5694581280788178,0.5589990752301598,0.7193531216286706,0.76657824933687,0.45297805642633227
64,3,120,20,10,0.5,0.9296002351557907,0.7131369111834848,0.5433746425166827,0.5215878901213052,0.7131369111834848,0.6934306569343066,0.44670846394984326
64,3,120,20,10,1,0.9332745443856555,0.717974594220302,0.560077519379845,0.5440901296155467,0.7179745942203021,0.733502538071066,0.45297805642633227
