Dimension,Epochs,Length_of_Walk,Num_Walks,Context_Size,Return_Hyperparam,Accuracy,Balanced_Accuracy,F1_Score,Matthews_Corrcoef,Roc_Auc,Precision,Recall
64,1,80,10,10,1,0.9106536982583125,0.7326557667798543,0.5923632610939114,0.5598427556420753,0.7326557667798544,0.7473958333333334,0.4905982905982906
64,1,80,10,10,2,0.9063560280479529,0.7185895207793018,0.5669456066945607,0.5342716126324711,0.7185895207793018,0.7304582210242587,0.46324786324786327
64,1,80,10,20,0.5,0.9154037548066049,0.739739133534754,0.6104166666666666,0.5831195287457704,0.739739133534754,0.7813333333333333,0.5008547008547009
64,1,80,10,20,1,0.9079393802307171,0.7245724267622078,0.5773624091381101,0.5442593384449119,0.7245724267622079,0.7354497354497355,0.4752136752136752
64,1,80,10,20,2,0.9052250622031215,0.726630081192125,0.5746192893401014,0.5353869118025972,0.7266300811921251,0.7075,0.48376068376068376
64,1,80,20,10,0.5,0.9074869938927844,0.7380745167241518,0.5922233300099701,0.5514157967203032,0.7380745167241518,0.7105263157894737,0.5076923076923077
64,1,80,20,10,1,0.9009273919927618,0.7154612621765907,0.5530612244897959,0.5118951260532191,0.7154612621765907,0.6860759493670886,0.46324786324786327
64,1,80,20,10,2,0.9049988690341552,0.7207048831136422,0.5670103092783506,0.5304607151881946,0.7207048831136422,0.7142857142857143,0.4700854700854701
64,1,80,20,20,0.5,0.9077131870617507,0.7411022878176163,0.596039603960396,0.5542955022225301,0.7411022878176163,0.7082352941176471,0.5145299145299145
64,1,80,20,20,1,0.8966297217824022,0.701395016176038,0.5274043433298863,0.4857662514824432,0.701395016176038,0.6675392670157068,0.4358974358974359
64,1,80,20,20,2,0.9049988690341552,0.7250510235911696,0.5723014256619144,0.5334626046754919,0.7250510235911697,0.707808564231738,0.48034188034188036
64,1,120,10,10,0.5,0.9068084143858856,0.7318886304287764,0.5838383838383839,0.5447563732135796,0.7318886304287765,0.7135802469135802,0.49401709401709404
64,1,120,10,10,1,0.9049988690341552,0.7199805263673877,0.566115702479339,0.5299671132098466,0.7199805263673877,0.7154046997389034,0.4683760683760684
64,1,120,10,10,2,0.9049988690341552,0.7199805263673877,0.566115702479339,0.5299671132098466,0.7199805263673877,0.7154046997389034,0.4683760683760684
64,1,120,10,20,0.5,0.9036417100203574,0.7257176724330009,0.5705645161290323,0.5290867706395487,0.725717672433001,0.6953316953316954,0.48376068376068376
64,1,120,10,20,1,0.9045464826962226,0.7124762706879495,0.5557894736842105,0.5231934011220623,0.7124762706879495,0.7232876712328767,0.4512820512820513
64,1,120,10,20,2,0.9029631305134584,0.71228821867508,0.5526590198123045,0.5169763994549943,0.71228821867508,0.7085561497326203,0.452991452991453
64,1,120,20,10,0.5,0.9117846641031441,0.7238908496207767,0.584221748400853,0.5597650094863053,0.7238908496207767,0.7762039660056658,0.4683760683760684
64,1,120,20,10,1,0.9104275050893463,0.7433907738652265,0.604,0.5655510573360538,0.7433907738652263,0.727710843373494,0.5162393162393163
64,1,120,20,10,2,0.90409409635829,0.7194591499336025,0.5637860082304527,0.5262322875221522,0.7194591499336025,0.7080103359173127,0.4683760683760684
64,1,120,20,20,0.5,0.9068084143858856,0.7369591276525582,0.5896414342629482,0.5482455517626768,0.7369591276525583,0.7064439140811456,0.505982905982906
64,1,120,20,20,1,0.8993440398099978,0.7080296427011755,0.5407636738906089,0.500584576247637,0.7080296427011755,0.6822916666666666,0.4478632478632479
64,1,120,20,20,2,0.9097489255824475,0.7285126066147964,0.5856697819314641,0.5538085057707589,0.7285126066147964,0.746031746031746,0.48205128205128206
64,3,80,10,10,0.5,0.9088441529065823,0.7301643004197749,0.5858170606372045,0.5512583965475486,0.7301643004197749,0.7345360824742269,0.48717948717948717
64,3,80,10,10,1,0.9072608007238181,0.7104186162580324,0.5581896551724138,0.5330411258010345,0.7104186162580324,0.7551020408163265,0.4427350427350427
64,3,80,10,10,2,0.9052250622031215,0.7092455192820156,0.5528281750266808,0.5238274081415097,0.7092455192820156,0.7357954545454546,0.4427350427350427
64,3,80,10,20,0.5,0.90409409635829,0.7209078634261116,0.5655737704918034,0.5272511084752622,0.7209078634261116,0.7058823529411765,0.4717948717948718
64,3,80,10,20,1,0.9077131870617507,0.7360317905938344,0.5903614457831325,0.5508389373093978,0.7360317905938344,0.7153284671532847,0.5025641025641026
64,3,80,10,20,2,0.9034155168513911,0.7292091120558274,0.5742771684945165,0.530882208137632,0.7292091120558274,0.6889952153110048,0.49230769230769234
64,3,80,20,10,0.5,0.9034155168513911,0.7292091120558274,0.5742771684945165,0.530882208137632,0.7292091120558274,0.6889952153110048,0.49230769230769234
64,3,80,20,10,1,0.9111060845962452,0.7227754605491832,0.5814696485623003,0.5562574760513954,0.7227754605491833,0.7711864406779662,0.4666666666666667
64,3,80,20,10,2,0.9090703460755485,0.7129100826181118,0.564935064935065,0.542259422403736,0.7129100826181118,0.7699115044247787,0.4461538461538462
64,3,80,20,20,0.5,0.9104275050893463,0.7231087849700988,0.5805084745762711,0.5535370758920334,0.7231087849700989,0.7632311977715878,0.4683760683760684
64,3,80,20,20,1,0.9099751187514137,0.7271942372307336,0.5845511482254697,0.5539491131983667,0.7271942372307336,0.7506702412868632,0.47863247863247865
64,3,80,20,20,2,0.905677448541054,0.7174741317077084,0.5642633228840127,0.5308960268726166,0.7174741317077085,0.7258064516129032,0.46153846153846156
64,3,120,10,10,0.5,0.9063560280479529,0.7207625910180655,0.5696465696465696,0.5356689360907342,0.7207625910180655,0.726790450928382,0.4683760683760684
64,3,120,10,10,1,0.9144989821307397,0.7406664705934779,0.609504132231405,0.5798027524209826,0.7406664705934779,0.7702349869451697,0.5042735042735043
64,3,120,10,10,2,0.9034155168513911,0.7103758366532089,0.5509989484752892,0.5173769927240667,0.7103758366532089,0.7158469945355191,0.4478632478632479
64,3,120,10,20,0.5,0.9111060845962452,0.7372625954742743,0.5985699693564862,0.5643357707948244,0.7372625954742743,0.7436548223350253,0.5008547008547009
64,3,120,10,20,1,0.9061298348789867,0.7228053171483828,0.5717234262125902,0.5361394838842999,0.7228053171483829,0.7213541666666666,0.4735042735042735
64,3,120,10,20,2,0.9099751187514137,0.73298909120077,0.591375770020534,0.5573753434177489,0.73298909120077,0.7403598971722365,0.49230769230769234
64,3,120,20,10,0.5,0.9074869938927844,0.7228630250528061,0.5744016649323622,0.5414172188856491,0.7228630250528061,0.7340425531914894,0.4717948717948718
64,3,120,20,10,1,0.9074869938927844,0.7250360952915698,0.5770423991726991,0.5427887071568853,0.7250360952915698,0.7303664921465969,0.47692307692307695
